ciudad_origen,ciudad_destino,fecha_salida,fecha_llegada,duracion,tipo_tren,clase,precio,tarifa,fecha_captura,mes_salida,dia_semana,hora_salida,hora_captura,dias_anticipacion,temporada,duracion_minutos
MADRID,SEVILLA,2019-04-30 11:00:00,2019-04-30 13:32:00,2.53,AVE,Turista,60.3,Promo,2019-04-11 22:26:40,4,Martes,11,22,18,Primavera,152.0
MADRID,SEVILLA,2019-04-30 09:00:00,2019-04-30 11:38:00,2.63,AVE,Turista,76.3,Flexible,2019-04-11 22:26:40,4,Martes,9,22,18,Primavera,158.0
MADRID,SEVILLA,2019-04-30 15:00:00,2019-04-30 17:21:00,2.35,AVE,Turista,76.3,Flexible,2019-04-11 22:26:40,4,Martes,15,22,18,Primavera,141.0
MADRID,SEVILLA,2019-04-30 10:00:00,2019-04-30 12:32:00,2.53,AVE,Turista,76.3,Flexible,2019-04-11 22:26:40,4,Martes,10,22,18,Primavera,152.0
MADRID,SEVILLA,2019-04-30 12:00:00,2019-04-30 14:32:00,2.53,AVE,Turista,76.3,Flexible,2019-04-11 22:26:40,4,Martes,12,22,18,Primavera,152.0
MADRID,SEVILLA,2019-04-30 21:25:00,2019-05-01 00:10:00,2.75,AV City,Turista,62.2,Flexible,2019-04-11 22:26:40,4,Martes,21,22,18,Primavera,165.0
MADRID,SEVILLA,2019-04-30 13:10:00,2019-04-30 20:51:00,7.68,MD,Turista,27.5,Promo,2019-04-11 22:26:40,4,Martes,13,22,18,Primavera,461.0
MADRID,SEVILLA,2019-04-30 16:00:00,2019-04-30 18:30:00,2.5,AVE,Turista,76.3,Flexible,2019-04-11 22:26:40,4,Martes,16,22,18,Primavera,150.0
MADRID,SEVILLA,2019-04-30 20:35:00,2019-04-30 23:15:00,2.67,AVE,Turista,76.3,Flexible,2019-04-11 22:26:40,4,Martes,20,22,18,Primavera,160.0
MADRID,SEVILLA,2019-04-30 17:00:00,2019-04-30 19:38:00,2.63,AVE,Turista,76.3,Flexible,2019-04-11 22:26:40,4,Martes,17,22,18,Primavera,158.0
MADRID,SEVILLA,2019-04-30 19:00:00,2019-04-30 21:38:00,2.63,AVE,Turista,76.3,Flexible,2019-04-11 22:26:40,4,Martes,19,22,18,Primavera,158.0
MADRID,SEVILLA,2019-05-30 11:00:00,2019-05-30 13:32:00,2.53,AVE,Turista,76.3,Flexible,2019-04-11 22:26:52,5,Jueves,11,22,48,Primavera,152.0
MADRID,SEVILLA,2019-05-30 06:20:00,2019-05-30 09:16:00,2.93,AV City,Turista,49.15,Promo,2019-04-11 22:26:52,5,Jueves,6,22,48,Primavera,176.0
MADRID,SEVILLA,2019-05-30 07:30:00,2019-05-30 09:51:00,2.35,AVE,Preferente,69.4,Promo,2019-04-11 22:26:52,5,Jueves,7,22,48,Primavera,141.0
MADRID,SEVILLA,2019-05-30 07:00:00,2019-05-30 09:32:00,2.53,AVE,Preferente,69.4,Promo,2019-04-11 22:26:52,5,Jueves,7,22,48,Primavera,152.0
MADRID,SEVILLA,2019-05-30 17:00:00,2019-05-30 19:38:00,2.63,AVE,Turista,76.3,Flexible,2019-04-11 22:26:52,5,Jueves,17,22,48,Primavera,158.0
MADRID,SEVILLA,2019-05-30 13:00:00,2019-05-30 15:40:00,2.67,AVE,Turista,60.3,Promo,2019-04-11 22:26:52,5,Jueves,13,22,48,Primavera,160.0
MADRID,SEVILLA,2019-05-30 08:00:00,2019-05-30 10:32:00,2.53,AVE,Preferente,69.4,Promo,2019-04-11 22:26:52,5,Jueves,8,22,48,Primavera,152.0
MADRID,SEVILLA,2019-05-30 09:00:00,2019-05-30 11:38:00,2.63,AVE,Turista,76.3,Flexible,2019-04-11 22:26:52,5,Jueves,9,22,48,Primavera,158.0
MADRID,SEVILLA,2019-05-30 09:45:00,2019-05-30 12:27:00,2.7,INTERCITY,Turista,62.2,Flexible,2019-04-11 22:26:52,5,Jueves,9,22,48,Primavera,162.0
MADRID,SEVILLA,2019-05-30 13:30:00,2019-05-30 16:05:00,2.58,ALVIA,Preferente,61.2,Promo,2019-04-11 22:26:52,5,Jueves,13,22,48,Primavera,155.0
MADRID,SEVILLA,2019-05-30 10:00:00,2019-05-30 12:32:00,2.53,AVE,Turista,76.3,Flexible,2019-04-11 22:26:52,5,Jueves,10,22,48,Primavera,152.0
MADRID,SEVILLA,2019-05-30 20:00:00,2019-05-30 22:21:00,2.35,AVE,Turista Plus,72.3,Promo,2019-04-11 22:26:52,5,Jueves,20,22,48,Primavera,141.0
MADRID,SEVILLA,2019-05-30 18:00:00,2019-05-30 20:32:00,2.53,AVE,Turista,53.4,Promo,2019-04-11 22:26:52,5,Jueves,18,22,48,Primavera,152.0
MADRID,SEVILLA,2019-05-30 12:00:00,2019-05-30 14:32:00,2.53,AVE,Turista,53.4,Promo,2019-04-11 22:26:52,5,Jueves,12,22,48,Primavera,152.0
MADRID,SEVILLA,2019-05-30 19:00:00,2019-05-30 21:38:00,2.63,AVE,Turista,76.3,Flexible,2019-04-11 22:26:52,5,Jueves,19,22,48,Primavera,158.0
MADRID,SEVILLA,2019-05-30 20:35:00,2019-05-30 23:15:00,2.67,AVE,Turista,76.3,Flexible,2019-04-11 22:26:52,5,Jueves,20,22,48,Primavera,160.0
MADRID,SEVILLA,2019-05-30 14:00:00,2019-05-30 16:32:00,2.53,AVE,Turista,60.3,Promo,2019-04-11 22:26:52,5,Jueves,14,22,48,Primavera,152.0
MADRID,SEVILLA,2019-05-30 15:00:00,2019-05-30 17:21:00,2.35,AVE,Turista,76.3,Flexible,2019-04-11 22:26:52,5,Jueves,15,22,48,Primavera,141.0
MADRID,SEVILLA,2019-05-30 16:00:00,2019-05-30 18:30:00,2.5,AVE,Turista,76.3,Flexible,2019-04-11 22:26:52,5,Jueves,16,22,48,Primavera,150.0
MADRID,SEVILLA,2019-05-30 16:30:00,2019-05-30 18:51:00,2.35,AVE,Turista,76.3,Flexible,2019-04-11 22:26:52,5,Jueves,16,22,48,Primavera,141.0
MADRID,SEVILLA,2019-05-30 18:35:00,2019-05-30 21:08:00,2.55,ALVIA,Turista,67.2,Flexible,2019-04-11 22:26:52,5,Jueves,18,22,48,Primavera,153.0
MADRID,SEVILLA,2019-05-30 19:30:00,2019-05-30 22:05:00,2.58,AVE,Turista,76.3,Flexible,2019-04-11 22:26:52,5,Jueves,19,22,48,Primavera,155.0
MADRID,SEVILLA,2019-05-30 21:25:00,2019-05-31 00:10:00,2.75,AV City,Turista,49.15,Promo,2019-04-11 22:26:52,5,Jueves,21,22,48,Primavera,165.0
MADRID,SEVILLA,2019-05-31 20:35:00,2019-05-31 23:15:00,2.67,AVE,Turista,53.4,Promo,2019-04-11 22:26:56,5,Viernes,20,22,49,Primavera,160.0
MADRID,SEVILLA,2019-05-31 06:20:00,2019-05-31 09:16:00,2.93,AV City,Turista,43.55,Promo,2019-04-11 22:26:56,5,Viernes,6,22,49,Primavera,176.0
MADRID,SEVILLA,2019-05-31 08:00:00,2019-05-31 10:32:00,2.53,AVE,Turista,60.3,Promo,2019-04-11 22:26:56,5,Viernes,8,22,49,Primavera,152.0
MADRID,SEVILLA,2019-05-31 07:00:00,2019-05-31 09:32:00,2.53,AVE,Turista,53.4,Promo,2019-04-11 22:26:56,5,Viernes,7,22,49,Primavera,152.0
MADRID,SEVILLA,2019-05-31 09:00:00,2019-05-31 11:38:00,2.63,AVE,Preferente,69.4,Promo,2019-04-11 22:26:56,5,Viernes,9,22,49,Primavera,158.0
MADRID,SEVILLA,2019-05-31 19:00:00,2019-05-31 21:38:00,2.63,AVE,Preferente,69.4,Promo,2019-04-11 22:26:56,5,Viernes,19,22,49,Primavera,158.0
MADRID,SEVILLA,2019-05-31 08:30:00,2019-05-31 11:14:00,2.73,ALVIA,Preferente,87.4,Flexible,2019-04-11 22:26:56,5,Viernes,8,22,49,Primavera,164.0
MADRID,SEVILLA,2019-05-31 18:00:00,2019-05-31 20:32:00,2.53,AVE,Preferente,69.4,Promo,2019-04-11 22:26:56,5,Viernes,18,22,49,Primavera,152.0
MADRID,SEVILLA,2019-05-31 09:45:00,2019-05-31 12:27:00,2.7,INTERCITY,Turista,62.2,Flexible,2019-04-11 22:26:56,5,Viernes,9,22,49,Primavera,162.0
MADRID,SEVILLA,2019-05-31 17:00:00,2019-05-31 19:38:00,2.63,AVE,Preferente,69.4,Promo,2019-04-11 22:26:56,5,Viernes,17,22,49,Primavera,158.0
MADRID,SEVILLA,2019-05-31 10:00:00,2019-05-31 12:32:00,2.53,AVE,Preferente,69.4,Promo,2019-04-11 22:26:56,5,Viernes,10,22,49,Primavera,152.0
MADRID,SEVILLA,2019-05-31 11:00:00,2019-05-31 13:32:00,2.53,AVE,Turista,60.3,Promo,2019-04-11 22:26:56,5,Viernes,11,22,49,Primavera,152.0
MADRID,SEVILLA,2019-05-31 14:00:00,2019-05-31 16:32:00,2.53,AVE,Turista,53.4,Promo,2019-04-11 22:26:56,5,Viernes,14,22,49,Primavera,152.0
MADRID,SEVILLA,2019-05-31 12:00:00,2019-05-31 14:32:00,2.53,AVE,Turista,60.3,Promo,2019-04-11 22:26:56,5,Viernes,12,22,49,Primavera,152.0
MADRID,SEVILLA,2019-05-31 19:30:00,2019-05-31 22:05:00,2.58,AVE,Turista,60.3,Promo,2019-04-11 22:26:56,5,Viernes,19,22,49,Primavera,155.0
MADRID,SEVILLA,2019-05-31 13:00:00,2019-05-31 15:40:00,2.67,AVE,Turista,53.4,Promo,2019-04-11 22:26:56,5,Viernes,13,22,49,Primavera,160.0
MADRID,SEVILLA,2019-05-31 16:30:00,2019-05-31 18:55:00,2.42,AVE,Preferente,69.4,Promo,2019-04-11 22:26:56,5,Viernes,16,22,49,Primavera,145.0
MADRID,SEVILLA,2019-05-31 15:00:00,2019-05-31 17:21:00,2.35,AVE,Turista,76.3,Flexible,2019-04-11 22:26:56,5,Viernes,15,22,49,Primavera,141.0
MADRID,SEVILLA,2019-05-31 16:00:00,2019-05-31 18:30:00,2.5,AVE,Turista,76.3,Flexible,2019-04-11 22:26:56,5,Viernes,16,22,49,Primavera,150.0
MADRID,SEVILLA,2019-05-31 20:00:00,2019-05-31 22:21:00,2.35,AVE,Turista,60.3,Promo,2019-04-11 22:26:56,5,Viernes,20,22,49,Primavera,141.0
MADRID,SEVILLA,2019-05-31 21:25:00,2019-06-01 00:10:00,2.75,AV City,Turista,49.15,Promo,2019-04-11 22:26:56,5,Viernes,21,22,49,Primavera,165.0
MADRID,VALENCIA,2019-05-02 06:08:00,2019-05-02 12:55:00,6.78,REGIONAL,Turista,28.35,Adulto ida,2019-04-11 22:27:08,5,Jueves,6,22,20,Primavera,407.0
MADRID,VALENCIA,2019-05-02 17:48:00,2019-05-02 21:58:00,4.17,INTERCITY,Turista,21.45,Promo,2019-04-11 22:27:08,5,Jueves,17,22,20,Primavera,250.0
MADRID,VALENCIA,2019-05-02 08:40:00,2019-05-02 10:33:00,1.88,AVE,Turista,33.65,Promo,2019-04-11 22:27:08,5,Jueves,8,22,20,Primavera,113.0
MADRID,VALENCIA,2019-05-02 15:10:00,2019-05-02 16:52:00,1.7,AVE,Turista,39.45,Promo,2019-04-11 22:27:08,5,Jueves,15,22,20,Primavera,102.0
MADRID,VALENCIA,2019-05-02 09:40:00,2019-05-02 11:24:00,1.73,AVE,Turista,39.45,Promo,2019-04-11 22:27:08,5,Jueves,9,22,20,Primavera,104.0
MADRID,VALENCIA,2019-05-02 10:40:00,2019-05-02 12:20:00,1.67,AVE,Turista,51.15,Promo,2019-04-11 22:27:08,5,Jueves,10,22,20,Primavera,100.0
MADRID,VALENCIA,2019-05-02 19:40:00,2019-05-02 21:29:00,1.82,AVE,Turista,51.15,Promo,2019-04-11 22:27:08,5,Jueves,19,22,20,Primavera,109.0
MADRID,VALENCIA,2019-05-02 11:10:00,2019-05-02 13:25:00,2.25,INTERCITY,Turista,34.35,Promo,2019-04-11 22:27:08,5,Jueves,11,22,20,Primavera,135.0
MADRID,VALENCIA,2019-05-02 12:21:00,2019-05-02 19:04:00,6.72,REGIONAL,Turista,28.35,Adulto ida,2019-04-11 22:27:08,5,Jueves,12,22,20,Primavera,403.0
MADRID,VALENCIA,2019-05-02 12:40:00,2019-05-02 14:20:00,1.67,AVE,Turista,39.45,Promo,2019-04-11 22:27:08,5,Jueves,12,22,20,Primavera,100.0
MADRID,VALENCIA,2019-05-02 14:10:00,2019-05-02 16:03:00,1.88,AVE,Turista,39.45,Promo,2019-04-11 22:27:08,5,Jueves,14,22,20,Primavera,113.0
MADRID,VALENCIA,2019-05-02 18:40:00,2019-05-02 20:20:00,1.67,AVE,Turista,57.75,Promo,2019-04-11 22:27:08,5,Jueves,18,22,20,Primavera,100.0
MADRID,VALENCIA,2019-05-02 16:55:00,2019-05-02 21:58:00,5.05,AVE,Turista,56.1,Flexible,2019-04-11 22:27:08,5,Jueves,16,22,20,Primavera,303.0
MADRID,VALENCIA,2019-05-02 16:45:00,2019-05-02 18:50:00,2.08,ALVIA,Turista,35.5,Promo,2019-04-11 22:27:08,5,Jueves,16,22,20,Primavera,125.0
MADRID,VALENCIA,2019-05-02 15:40:00,2019-05-02 17:22:00,1.7,AVE,Turista,57.75,Promo,2019-04-11 22:27:08,5,Jueves,15,22,20,Primavera,102.0
MADRID,VALENCIA,2019-05-02 17:40:00,2019-05-02 19:20:00,1.67,AVE,Turista,57.75,Promo,2019-04-11 22:27:08,5,Jueves,17,22,20,Primavera,100.0
MADRID,VALENCIA,2019-05-02 16:05:00,2019-05-02 22:47:00,6.7,REGIONAL,Turista,28.35,Adulto ida,2019-04-11 22:27:08,5,Jueves,16,22,20,Primavera,402.0
MADRID,VALENCIA,2019-05-02 21:10:00,2019-05-02 23:03:00,1.88,AVE,Turista,33.65,Promo,2019-04-11 22:27:08,5,Jueves,21,22,20,Primavera,113.0
MADRID,VALENCIA,2019-05-02 20:40:00,2019-05-02 22:24:00,1.73,AVE,Turista,57.75,Promo,2019-04-11 22:27:08,5,Jueves,20,22,20,Primavera,104.0
MADRID,VALENCIA,2019-05-03 12:21:00,2019-05-03 19:04:00,6.72,REGIONAL,Turista,28.35,Adulto ida,2019-04-11 22:27:12,5,Viernes,12,22,21,Primavera,403.0
MADRID,VALENCIA,2019-05-03 06:08:00,2019-05-03 12:55:00,6.78,REGIONAL,Turista,28.35,Adulto ida,2019-04-11 22:27:12,5,Viernes,6,22,21,Primavera,407.0
MADRID,VALENCIA,2019-05-03 20:40:00,2019-05-03 22:24:00,1.73,AVE,Turista,45.3,Promo,2019-04-11 22:27:12,5,Viernes,20,22,21,Primavera,104.0
MADRID,VALENCIA,2019-05-03 06:45:00,2019-05-03 08:38:00,1.88,AVE,Turista,33.65,Promo,2019-04-11 22:27:12,5,Viernes,6,22,21,Primavera,113.0
MADRID,VALENCIA,2019-05-03 17:40:00,2019-05-03 19:20:00,1.67,AVE,Preferente,56.65,Promo,2019-04-11 22:27:12,5,Viernes,17,22,21,Primavera,100.0
MADRID,VALENCIA,2019-05-03 08:40:00,2019-05-03 10:33:00,1.88,AVE,Turista,33.65,Promo,2019-04-11 22:27:12,5,Viernes,8,22,21,Primavera,113.0
MADRID,VALENCIA,2019-05-03 09:40:00,2019-05-03 11:24:00,1.73,AVE,Turista,39.45,Promo,2019-04-11 22:27:12,5,Viernes,9,22,21,Primavera,104.0
MADRID,VALENCIA,2019-05-03 14:10:00,2019-05-03 16:03:00,1.88,AVE,Turista,51.15,Promo,2019-04-11 22:27:12,5,Viernes,14,22,21,Primavera,113.0
MADRID,VALENCIA,2019-05-03 10:40:00,2019-05-03 12:20:00,1.67,AVE,Turista,39.45,Promo,2019-04-11 22:27:12,5,Viernes,10,22,21,Primavera,100.0
MADRID,VALENCIA,2019-05-03 15:40:00,2019-05-03 17:22:00,1.7,AVE,Turista,57.75,Promo,2019-04-11 22:27:12,5,Viernes,15,22,21,Primavera,102.0
MADRID,VALENCIA,2019-05-03 11:10:00,2019-05-03 13:25:00,2.25,INTERCITY,Turista,34.35,Promo,2019-04-11 22:27:12,5,Viernes,11,22,21,Primavera,135.0
MADRID,VALENCIA,2019-05-03 17:48:00,2019-05-03 21:58:00,4.17,INTERCITY,Turista Plus,30.9,Promo,2019-04-11 22:27:12,5,Viernes,17,22,21,Primavera,250.0
MADRID,VALENCIA,2019-05-03 12:40:00,2019-05-03 14:20:00,1.67,AVE,Turista,45.3,Promo,2019-04-11 22:27:12,5,Viernes,12,22,21,Primavera,100.0
MADRID,VALENCIA,2019-05-03 16:30:00,2019-05-03 22:47:00,6.28,REGIONAL,Turista,28.35,Adulto ida,2019-04-11 22:27:12,5,Viernes,16,22,21,Primavera,377.0
MADRID,VALENCIA,2019-05-03 16:55:00,2019-05-03 21:58:00,5.05,AVE,Turista,56.1,Flexible,2019-04-11 22:27:12,5,Viernes,16,22,21,Primavera,303.0
MADRID,VALENCIA,2019-05-03 17:10:00,2019-05-03 18:54:00,1.73,AVE,Turista,73.1,Flexible,2019-04-11 22:27:12,5,Viernes,17,22,21,Primavera,104.0
MADRID,VALENCIA,2019-05-03 21:10:00,2019-05-03 23:03:00,1.88,AVE,Turista,33.65,Promo,2019-04-11 22:27:12,5,Viernes,21,22,21,Primavera,113.0
MADRID,VALENCIA,2019-05-03 18:10:00,2019-05-03 19:50:00,1.67,AVE,Preferente,66.55,Promo,2019-04-11 22:27:12,5,Viernes,18,22,21,Primavera,100.0
MADRID,VALENCIA,2019-05-03 18:40:00,2019-05-03 20:20:00,1.67,AVE,Turista,57.75,Promo,2019-04-11 22:27:12,5,Viernes,18,22,21,Primavera,100.0
MADRID,VALENCIA,2019-05-03 19:40:00,2019-05-03 21:29:00,1.82,AVE,Turista,51.15,Promo,2019-04-11 22:27:12,5,Viernes,19,22,21,Primavera,109.0
MADRID,VALENCIA,2019-05-04 16:30:00,2019-05-04 22:47:00,6.28,REGIONAL,Turista,28.35,Adulto ida,2019-04-11 22:27:24,5,Sábado,16,22,22,Primavera,377.0
MADRID,VALENCIA,2019-05-04 08:00:00,2019-05-04 14:10:00,6.17,REGIONAL,Turista,28.35,Adulto ida,2019-04-11 22:27:24,5,Sábado,8,22,22,Primavera,370.0
MADRID,VALENCIA,2019-05-04 08:40:00,2019-05-04 10:33:00,1.88,AVE,Turista,45.3,Promo,2019-04-11 22:27:24,5,Sábado,8,22,22,Primavera,113.0
MADRID,VALENCIA,2019-05-04 11:55:00,2019-05-04 13:35:00,1.67,AVE,Turista,51.15,Promo,2019-04-11 22:27:24,5,Sábado,11,22,22,Primavera,100.0
MADRID,VALENCIA,2019-05-04 09:40:00,2019-05-04 11:24:00,1.73,AVE,Preferente,36.15,Promo,2019-04-11 22:27:24,5,Sábado,9,22,22,Primavera,104.0
MADRID,VALENCIA,2019-05-04 10:40:00,2019-05-04 12:20:00,1.67,AVE,Turista,33.65,Promo,2019-04-11 22:27:24,5,Sábado,10,22,22,Primavera,100.0
MADRID,VALENCIA,2019-05-04 11:10:00,2019-05-04 13:25:00,2.25,INTERCITY,Turista,29.9,Promo,2019-04-11 22:27:24,5,Sábado,11,22,22,Primavera,135.0
MADRID,VALENCIA,2019-05-04 14:10:00,2019-05-04 16:03:00,1.88,AVE,Preferente,43.75,Promo,2019-04-11 22:27:24,5,Sábado,14,22,22,Primavera,113.0
MADRID,VALENCIA,2019-05-04 19:40:00,2019-05-04 21:29:00,1.82,AVE,Preferente,43.75,Promo,2019-04-11 22:27:24,5,Sábado,19,22,22,Primavera,109.0
MADRID,VALENCIA,2019-05-04 15:40:00,2019-05-04 17:22:00,1.7,AVE,Turista,45.3,Promo,2019-04-11 22:27:24,5,Sábado,15,22,22,Primavera,102.0
MADRID,VALENCIA,2019-05-04 17:40:00,2019-05-04 19:20:00,1.67,AVE,Turista,51.15,Promo,2019-04-11 22:27:24,5,Sábado,17,22,22,Primavera,100.0
MADRID,VALENCIA,2019-05-04 21:10:00,2019-05-04 23:03:00,1.88,AVE,Turista,51.15,Promo,2019-04-11 22:27:24,5,Sábado,21,22,22,Primavera,113.0
MADRID,VALENCIA,2019-05-05 06:20:00,2019-05-05 12:55:00,6.58,REGIONAL,Turista,28.35,Adulto ida,2019-04-11 22:27:28,5,Domingo,6,22,23,Primavera,395.0
MADRID,VALENCIA,2019-05-05 17:10:00,2019-05-05 18:54:00,1.73,AVE,Preferente,66.55,Promo,2019-04-11 22:27:28,5,Domingo,17,22,23,Primavera,104.0
MADRID,VALENCIA,2019-05-05 08:40:00,2019-05-05 10:33:00,1.88,AVE,Turista,27.8,Promo,2019-04-11 22:27:28,5,Domingo,8,22,23,Primavera,113.0
MADRID,VALENCIA,2019-05-05 17:48:00,2019-05-05 21:58:00,4.17,INTERCITY,Turista,30.05,Promo,2019-04-11 22:27:28,5,Domingo,17,22,23,Primavera,250.0
MADRID,VALENCIA,2019-05-05 09:40:00,2019-05-05 11:24:00,1.73,AVE,Turista,39.45,Promo,2019-04-11 22:27:28,5,Domingo,9,22,23,Primavera,104.0
MADRID,VALENCIA,2019-05-05 19:40:00,2019-05-05 21:29:00,1.82,AVE,Turista,57.75,Promo,2019-04-11 22:27:28,5,Domingo,19,22,23,Primavera,109.0
MADRID,VALENCIA,2019-05-05 10:40:00,2019-05-05 12:20:00,1.67,AVE,Turista,39.45,Promo,2019-04-11 22:27:28,5,Domingo,10,22,23,Primavera,100.0
MADRID,VALENCIA,2019-05-05 11:10:00,2019-05-05 13:25:00,2.25,INTERCITY,Turista,34.35,Promo,2019-04-11 22:27:28,5,Domingo,11,22,23,Primavera,135.0
MADRID,VALENCIA,2019-05-05 11:55:00,2019-05-05 13:35:00,1.67,AVE,Turista,39.45,Promo,2019-04-11 22:27:28,5,Domingo,11,22,23,Primavera,100.0
MADRID,VALENCIA,2019-05-05 16:30:00,2019-05-05 22:47:00,6.28,REGIONAL,Turista,28.35,Adulto ida,2019-04-11 22:27:28,5,Domingo,16,22,23,Primavera,377.0
MADRID,VALENCIA,2019-05-05 12:42:00,2019-05-05 19:04:00,6.37,REGIONAL,Turista,28.35,Adulto ida,2019-04-11 22:27:28,5,Domingo,12,22,23,Primavera,382.0
MADRID,VALENCIA,2019-05-05 21:10:00,2019-05-05 23:03:00,1.88,AVE,Turista,45.3,Promo,2019-04-11 22:27:28,5,Domingo,21,22,23,Primavera,113.0
MADRID,VALENCIA,2019-05-05 14:10:00,2019-05-05 16:03:00,1.88,AVE,Turista,45.3,Promo,2019-04-11 22:27:28,5,Domingo,14,22,23,Primavera,113.0
MADRID,VALENCIA,2019-05-05 15:40:00,2019-05-05 17:22:00,1.7,AVE,Preferente,46.8,Promo,2019-04-11 22:27:28,5,Domingo,15,22,23,Primavera,102.0
MADRID,VALENCIA,2019-05-05 18:40:00,2019-05-05 20:20:00,1.67,AVE,Turista,73.1,Flexible,2019-04-11 22:27:28,5,Domingo,18,22,23,Primavera,100.0
MADRID,VALENCIA,2019-05-05 16:55:00,2019-05-05 21:58:00,5.05,AVE,Turista,56.1,Flexible,2019-04-11 22:27:28,5,Domingo,16,22,23,Primavera,303.0
MADRID,VALENCIA,2019-05-05 20:40:00,2019-05-05 22:24:00,1.73,AVE,Preferente,46.8,Promo,2019-04-11 22:27:28,5,Domingo,20,22,23,Primavera,104.0
MADRID,VALENCIA,2019-05-06 14:10:00,2019-05-06 16:03:00,1.88,AVE,Turista,33.65,Promo,2019-04-11 22:27:40,5,Lunes,14,22,24,Primavera,113.0
MADRID,VALENCIA,2019-05-06 06:08:00,2019-05-06 12:55:00,6.78,REGIONAL,Turista,28.35,Adulto ida,2019-04-11 22:27:40,5,Lunes,6,22,24,Primavera,407.0
MADRID,VALENCIA,2019-05-06 09:40:00,2019-05-06 11:24:00,1.73,AVE,Turista,39.45,Promo,2019-04-11 22:27:40,5,Lunes,9,22,24,Primavera,104.0
MADRID,VALENCIA,2019-05-06 06:45:00,2019-05-06 08:38:00,1.88,AVE,Turista,27.8,Promo,2019-04-11 22:27:40,5,Lunes,6,22,24,Primavera,113.0
MADRID,VALENCIA,2019-05-06 07:40:00,2019-05-06 09:20:00,1.67,AVE,Turista,57.75,Promo,2019-04-11 22:27:40,5,Lunes,7,22,24,Primavera,100.0
MADRID,VALENCIA,2019-05-06 10:40:00,2019-05-06 12:20:00,1.67,AVE,Turista,33.65,Promo,2019-04-11 22:27:40,5,Lunes,10,22,24,Primavera,100.0
MADRID,VALENCIA,2019-05-06 09:10:00,2019-05-06 10:58:00,1.8,AVE,Turista,39.45,Promo,2019-04-11 22:27:40,5,Lunes,9,22,24,Primavera,108.0
MADRID,VALENCIA,2019-05-06 12:21:00,2019-05-06 19:04:00,6.72,REGIONAL,Turista,28.35,Adulto ida,2019-04-11 22:27:40,5,Lunes,12,22,24,Primavera,403.0
MADRID,VALENCIA,2019-05-06 11:55:00,2019-05-06 13:35:00,1.67,AVE,Turista,27.8,Promo,2019-04-11 22:27:40,5,Lunes,11,22,24,Primavera,100.0
MADRID,VALENCIA,2019-05-06 19:40:00,2019-05-06 21:29:00,1.82,AVE,Turista,27.8,Promo,2019-04-11 22:27:40,5,Lunes,19,22,24,Primavera,109.0
MADRID,VALENCIA,2019-05-06 11:10:00,2019-05-06 13:25:00,2.25,INTERCITY,Turista,29.9,Promo,2019-04-11 22:27:40,5,Lunes,11,22,24,Primavera,135.0
MADRID,VALENCIA,2019-05-06 12:40:00,2019-05-06 14:20:00,1.67,AVE,Turista,27.8,Promo,2019-04-11 22:27:40,5,Lunes,12,22,24,Primavera,100.0
MADRID,VALENCIA,2019-05-06 17:48:00,2019-05-06 21:58:00,4.17,INTERCITY,Turista,17.15,Promo,2019-04-11 22:27:40,5,Lunes,17,22,24,Primavera,250.0
MADRID,VALENCIA,2019-05-06 15:10:00,2019-05-06 16:52:00,1.7,AVE,Turista,27.8,Promo,2019-04-11 22:27:40,5,Lunes,15,22,24,Primavera,102.0
MADRID,VALENCIA,2019-05-06 15:40:00,2019-05-06 17:22:00,1.7,AVE,Turista,33.65,Promo,2019-04-11 22:27:40,5,Lunes,15,22,24,Primavera,102.0
MADRID,VALENCIA,2019-05-06 16:05:00,2019-05-06 22:47:00,6.7,REGIONAL,Turista,28.35,Adulto ida,2019-04-11 22:27:40,5,Lunes,16,22,24,Primavera,402.0
MADRID,VALENCIA,2019-05-06 16:45:00,2019-05-06 18:50:00,2.08,ALVIA,Turista,35.5,Promo,2019-04-11 22:27:40,5,Lunes,16,22,24,Primavera,125.0
MADRID,VALENCIA,2019-05-06 16:55:00,2019-05-06 21:58:00,5.05,AVE,Turista,39.25,Promo,2019-04-11 22:27:40,5,Lunes,16,22,24,Primavera,303.0
MADRID,VALENCIA,2019-05-06 17:40:00,2019-05-06 19:20:00,1.67,AVE,Turista,27.8,Promo,2019-04-11 22:27:40,5,Lunes,17,22,24,Primavera,100.0
MADRID,VALENCIA,2019-05-06 18:40:00,2019-05-06 20:20:00,1.67,AVE,Turista,33.65,Promo,2019-04-11 22:27:40,5,Lunes,18,22,24,Primavera,100.0
MADRID,VALENCIA,2019-05-06 20:40:00,2019-05-06 22:24:00,1.73,AVE,Turista,27.8,Promo,2019-04-11 22:27:40,5,Lunes,20,22,24,Primavera,104.0
MADRID,VALENCIA,2019-05-06 21:10:00,2019-05-06 23:03:00,1.88,AVE,Turista,27.8,Promo,2019-04-11 22:27:40,5,Lunes,21,22,24,Primavera,113.0
MADRID,VALENCIA,2019-05-07 07:40:00,2019-05-07 09:20:00,1.67,AVE,Preferente,66.55,Promo,2019-04-11 22:27:44,5,Martes,7,22,25,Primavera,100.0
MADRID,VALENCIA,2019-05-07 06:08:00,2019-05-07 12:55:00,6.78,REGIONAL,Turista,28.35,Adulto ida,2019-04-11 22:27:44,5,Martes,6,22,25,Primavera,407.0
