id,company,origin,destination,departure,arrival,duration,vehicle_type,vehicle_class,price,fare,seats,meta,insert_date
2091,renfe,MADRID,BARCELONA,2019-05-06 07:00:00,2019-05-06 09:30:00,2.5,AVE,Turista,100.4,Promo,,{},2019-04-11 21:56:41
2092,renfe,MADRID,BARCELONA,2019-05-06 07:15:00,2019-05-06 16:37:00,9.37,R. EXPRES,Turista,43.25,Adulto ida,,{},2019-04-11 21:56:41
2093,renfe,MADRID,BARCELONA,2019-05-06 14:00:00,2019-05-06 16:30:00,2.5,AVE,Turista,78.8,Promo,,{},2019-04-11 21:56:41
2094,renfe,MADRID,BARCELONA,2019-05-06 07:20:00,2019-05-06 09:50:00,2.5,AVE,Turista,100.4,Promo,,{},2019-04-11 21:56:41
2095,renfe,MADRID,BARCELONA,2019-05-06 15:00:00,2019-05-06 17:30:00,2.5,AVE,Turista,78.8,Promo,,{},2019-04-11 21:56:41
2096,renfe,MADRID,BARCELONA,2019-05-06 07:30:00,2019-05-06 10:40:00,3.17,AVE,Turista,85.1,Promo,,{},2019-04-11 21:56:41
2097,renfe,MADRID,BARCELONA,2019-05-06 18:30:00,2019-05-06 21:20:00,2.83,AVE,Turista Plus,69.8,Promo,,{},2019-04-11 21:56:41
2098,renfe,MADRID,BARCELONA,2019-05-06 08:00:00,2019-05-06 10:30:00,2.5,AVE,Turista,100.4,Promo,,{},2019-04-11 21:56:41
2099,renfe,MADRID,BARCELONA,2019-05-06 15:30:00,2019-05-06 18:40:00,3.17,AVE,Turista Plus,80.15,Promo,,{},2019-04-11 21:56:41
2100,renfe,MADRID,BARCELONA,2019-05-06 08:20:00,2019-05-06 11:05:00,2.75,AVE,Turista,85.1,Promo,,{},2019-04-11 21:56:41
2101,renfe,MADRID,BARCELONA,2019-05-06 14:30:00,2019-05-06 17:21:00,2.85,AVE,Turista,75.4,Promo,,{},2019-04-11 21:56:41
2102,renfe,MADRID,BARCELONA,2019-05-06 08:30:00,2019-05-06 11:15:00,2.75,AVE,Turista,85.1,Promo,,{},2019-04-11 21:56:41
2103,renfe,MADRID,BARCELONA,2019-05-06 08:00:00,2019-05-06 10:30:00,2.5,AVE,Turista,100.4,Promo,,{},2019-04-11 21:56:41
2104,renfe,MADRID,BARCELONA,2019-05-06 09:30:00,2019-05-06 12:34:00,3.07,AVE,Turista,85.1,Promo,,{},2019-04-11 21:56:41
2105,renfe,MADRID,BARCELONA,2019-05-06 21:25:00,2019-05-06 23:55:00,2.5,AVE,Turista Plus,49.15,Promo,,{},2019-04-11 21:56:41
2106,renfe,MADRID,BARCELONA,2019-05-06 10:30:00,2019-05-06 13:15:00,2.75,AVE,Turista Plus,80.15,Promo,,{},2019-04-11 21:56:41
2107,renfe,MADRID,BARCELONA,2019-05-06 05:50:00,2019-05-06 08:55:00,3.08,AVE,Turista,58.15,Promo,,{},2019-04-11 21:56:41
2108,renfe,MADRID,BARCELONA,2019-05-06 11:30:00,2019-05-06 14:40:00,3.17,AVE,Turista,107.7,Flexible,,{},2019-04-11 21:56:41
2109,renfe,MADRID,BARCELONA,2019-05-06 10:30:00,2019-05-06 13:15:00,2.75,AVE,Turista Plus,80.15,Promo,,{},2019-04-11 21:56:41
2110,renfe,MADRID,BARCELONA,2019-05-06 12:30:00,2019-05-06 15:30:00,3.0,AVE,Turista Plus,90.5,Promo,,{},2019-04-11 21:56:41
2111,renfe,MADRID,BARCELONA,2019-05-06 06:10:00,2019-05-06 08:40:00,2.5,AVE,Turista Plus,80.15,Promo,,{},2019-04-11 21:56:41
2112,renfe,MADRID,BARCELONA,2019-05-06 13:25:00,2019-05-06 16:24:00,2.98,AVE-TGV,Turista Plus,90.5,Promo,,{},2019-04-11 21:56:41
2113,renfe,MADRID,BARCELONA,2019-05-06 20:30:00,2019-05-06 23:40:00,3.17,AVE,Turista,58.15,Promo,,{},2019-04-11 21:56:41
2114,renfe,MADRID,BARCELONA,2019-05-06 14:00:00,2019-05-06 16:30:00,2.5,AVE,Turista,78.8,Promo,,{},2019-04-11 21:56:41
2115,renfe,MADRID,BARCELONA,2019-05-06 11:30:00,2019-05-06 14:40:00,3.17,AVE,Turista,107.7,Flexible,,{},2019-04-11 21:56:41
2116,renfe,MADRID,BARCELONA,2019-05-06 14:30:00,2019-05-06 17:21:00,2.85,AVE,Turista,75.4,Promo,,{},2019-04-11 21:56:41
2117,renfe,MADRID,BARCELONA,2019-05-06 17:00:00,2019-05-06 19:30:00,2.5,AVE,Turista,88.95,Promo,,{},2019-04-11 21:56:41
2118,renfe,MADRID,BARCELONA,2019-05-06 15:00:00,2019-05-06 17:30:00,2.5,AVE,Turista,78.8,Promo,,{},2019-04-11 21:56:41
2119,renfe,MADRID,BARCELONA,2019-05-06 19:00:00,2019-05-06 21:30:00,2.5,AVE,Turista,100.4,Promo,,{},2019-04-11 21:56:41
2120,renfe,MADRID,BARCELONA,2019-05-06 15:30:00,2019-05-06 18:40:00,3.17,AVE,Turista Plus,80.15,Promo,,{},2019-04-11 21:56:41
2121,renfe,MADRID,BARCELONA,2019-05-06 06:30:00,2019-05-06 09:20:00,2.83,AVE,Turista,85.1,Promo,,{},2019-04-11 21:56:41
2122,renfe,MADRID,BARCELONA,2019-05-06 16:00:00,2019-05-06 18:30:00,2.5,AVE,Turista,88.95,Promo,,{},2019-04-11 21:56:41
2123,renfe,MADRID,BARCELONA,2019-05-06 16:30:00,2019-05-06 19:15:00,2.75,AVE,Preferente,83.5,Promo,,{},2019-04-11 21:56:41
2124,renfe,MADRID,BARCELONA,2019-05-06 17:00:00,2019-05-06 19:30:00,2.5,AVE,Turista,88.95,Promo,,{},2019-04-11 21:56:41
2125,renfe,MADRID,BARCELONA,2019-05-06 17:30:00,2019-05-06 20:40:00,3.17,AVE,Preferente,,Promo,,{},2019-04-11 21:56:41
2126,renfe,MADRID,BARCELONA,2019-05-06 18:00:00,2019-05-06 20:30:00,2.5,AVE,Turista,88.95,Promo,,{},2019-04-11 21:56:41
2127,renfe,MADRID,BARCELONA,2019-05-06 18:30:00,2019-05-06 21:20:00,2.83,AVE,Turista Plus,69.8,Promo,,{},2019-04-11 21:56:41
2128,renfe,MADRID,BARCELONA,2019-05-06 19:00:00,2019-05-06 21:30:00,2.5,AVE,Turista,100.4,Promo,,{},2019-04-11 21:56:41
2129,renfe,MADRID,BARCELONA,2019-05-06 19:30:00,2019-05-06 22:40:00,3.17,AVE,Turista Plus,59.5,Promo,,{},2019-04-11 21:56:41
2130,renfe,MADRID,BARCELONA,2019-05-06 20:00:00,2019-05-06 22:30:00,2.5,AVE,Turista,68.65,Promo,,{},2019-04-11 21:56:41
2131,renfe,MADRID,BARCELONA,2019-05-06 20:30:00,2019-05-06 23:40:00,3.17,AVE,Turista,58.15,Promo,,{},2019-04-11 21:56:41
2132,renfe,MADRID,BARCELONA,2019-05-06 21:25:00,2019-05-06 23:55:00,2.5,AVE,Turista Plus,49.15,Promo,,{},2019-04-11 21:56:41
2133,renfe,MADRID,BARCELONA,2019-05-06 19:30:00,2019-05-06 22:40:00,3.17,AVE,Turista Plus,59.5,Promo,,{},2019-04-11 21:56:41
2134,renfe,MADRID,BARCELONA,2019-05-06 08:30:00,2019-05-06 11:15:00,2.75,AVE,Turista,85.1,Promo,,{},2019-04-11 21:56:41
2135,renfe,MADRID,BARCELONA,2019-05-06 17:30:00,2019-05-06 20:40:00,3.17,AVE,Preferente,,Promo,,{},2019-04-11 21:56:41
2136,renfe,MADRID,BARCELONA,2019-05-06 13:25:00,2019-05-06 16:24:00,2.98,AVE-TGV,Turista Plus,90.5,Promo,,{},2019-04-11 21:56:41
2137,renfe,MADRID,BARCELONA,2019-05-06 07:15:00,2019-05-06 16:37:00,9.37,R. EXPRES,Turista,43.25,Adulto ida,,{},2019-04-11 21:56:41
2138,renfe,MADRID,BARCELONA,2019-05-06 18:00:00,2019-05-06 20:30:00,2.5,AVE,Turista,88.95,Promo,,{},2019-04-11 21:56:41
2139,renfe,MADRID,BARCELONA,2019-05-06 16:00:00,2019-05-06 18:30:00,2.5,AVE,Turista,88.95,Promo,,{},2019-04-11 21:56:41
2140,renfe,MADRID,BARCELONA,2019-05-06 12:30:00,2019-05-06 15:30:00,3.0,AVE,Turista Plus,90.5,Promo,,{},2019-04-11 21:56:41
2141,renfe,MADRID,BARCELONA,2019-05-06 07:20:00,2019-05-06 09:50:00,2.5,AVE,Turista,100.4,Promo,,{},2019-04-11 21:56:41
2142,renfe,MADRID,BARCELONA,2019-05-06 16:30:00,2019-05-06 19:15:00,2.75,AVE,Preferente,83.5,Promo,,{},2019-04-11 21:56:41
2143,renfe,MADRID,VALENCIA,2019-05-04 19:40:00,2019-05-04 21:29:00,1.82,AVE,Preferente,43.75,Promo,,{},2019-04-11 21:56:57
2144,renfe,MADRID,VALENCIA,2019-05-04 10:40:00,2019-05-04 12:20:00,1.67,AVE,Turista,33.65,Promo,,{},2019-04-11 21:56:57
2145,renfe,MADRID,VALENCIA,2019-05-04 11:55:00,2019-05-04 13:35:00,1.67,AVE,Turista,51.15,Promo,,{},2019-04-11 21:56:57
2146,renfe,MADRID,VALENCIA,2019-05-04 11:10:00,2019-05-04 13:25:00,2.25,INTERCITY,Turista,29.9,Promo,,{},2019-04-11 21:56:57
2147,renfe,MADRID,VALENCIA,2019-05-04 11:10:00,2019-05-04 13:25:00,2.25,INTERCITY,Turista,29.9,Promo,,{},2019-04-11 21:56:57
2148,renfe,MADRID,VALENCIA,2019-05-04 11:55:00,2019-05-04 13:35:00,1.67,AVE,Turista,51.15,Promo,,{},2019-04-11 21:56:57
2149,renfe,MADRID,VALENCIA,2019-05-04 10:40:00,2019-05-04 12:20:00,1.67,AVE,Turista,33.65,Promo,,{},2019-04-11 21:56:57
2150,renfe,MADRID,VALENCIA,2019-05-04 14:10:00,2019-05-04 16:03:00,1.88,AVE,Preferente,43.75,Promo,,{},2019-04-11 21:56:57
2151,renfe,MADRID,VALENCIA,2019-05-04 14:10:00,2019-05-04 16:03:00,1.88,AVE,Preferente,43.75,Promo,,{},2019-04-11 21:56:57
2152,renfe,MADRID,VALENCIA,2019-05-04 15:30:00,2019-05-04 22:31:00,7.02,AVE-MD,Turista con enlace,,Flexible,,{},2019-04-11 21:56:57
2153,renfe,MADRID,VALENCIA,2019-05-04 15:30:00,2019-05-04 22:31:00,7.02,AVE-MD,Turista con enlace,,Flexible,,{},2019-04-11 21:56:57
2154,renfe,MADRID,VALENCIA,2019-05-04 15:40:00,2019-05-04 17:22:00,1.7,AVE,Turista,45.3,Promo,,{},2019-04-11 21:56:57
2155,renfe,MADRID,VALENCIA,2019-05-04 21:10:00,2019-05-04 23:03:00,1.88,AVE,Turista,51.15,Promo,,{},2019-04-11 21:56:57
2156,renfe,MADRID,VALENCIA,2019-05-04 16:30:00,2019-05-04 22:47:00,6.28,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:56:57
2157,renfe,MADRID,VALENCIA,2019-05-04 16:30:00,2019-05-04 22:47:00,6.28,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:56:57
2158,renfe,MADRID,VALENCIA,2019-05-04 17:40:00,2019-05-04 19:20:00,1.67,AVE,Turista,51.15,Promo,,{},2019-04-11 21:56:57
2159,renfe,MADRID,VALENCIA,2019-05-04 08:40:00,2019-05-04 10:33:00,1.88,AVE,Turista,45.3,Promo,,{},2019-04-11 21:56:57
2160,renfe,MADRID,VALENCIA,2019-05-04 19:40:00,2019-05-04 21:29:00,1.82,AVE,Preferente,43.75,Promo,,{},2019-04-11 21:56:57
2161,renfe,MADRID,VALENCIA,2019-05-04 17:40:00,2019-05-04 19:20:00,1.67,AVE,Turista,51.15,Promo,,{},2019-04-11 21:56:57
2162,renfe,MADRID,VALENCIA,2019-05-04 21:10:00,2019-05-04 23:03:00,1.88,AVE,Turista,51.15,Promo,,{},2019-04-11 21:56:57
2163,renfe,MADRID,VALENCIA,2019-05-04 08:00:00,2019-05-04 14:10:00,6.17,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:56:57
2164,renfe,MADRID,VALENCIA,2019-05-04 08:40:00,2019-05-04 10:33:00,1.88,AVE,Turista,45.3,Promo,,{},2019-04-11 21:56:57
2165,renfe,MADRID,VALENCIA,2019-05-04 09:40:00,2019-05-04 11:24:00,1.73,AVE,Preferente,36.15,Promo,,{},2019-04-11 21:56:57
2166,renfe,MADRID,VALENCIA,2019-05-04 09:40:00,2019-05-04 11:24:00,1.73,AVE,Preferente,36.15,Promo,,{},2019-04-11 21:56:57
2167,renfe,MADRID,VALENCIA,2019-05-04 15:40:00,2019-05-04 17:22:00,1.7,AVE,Turista,45.3,Promo,,{},2019-04-11 21:56:57
2168,renfe,MADRID,VALENCIA,2019-05-04 08:00:00,2019-05-04 14:10:00,6.17,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:56:57
2169,renfe,MADRID,SEVILLA,2019-05-07 10:00:00,2019-05-07 12:32:00,2.53,AVE,Turista,76.3,Flexible,,{},2019-04-11 21:57:13
2170,renfe,MADRID,VALENCIA,2019-05-08 06:08:00,2019-05-08 12:55:00,6.78,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:57:13
2171,renfe,MADRID,VALENCIA,2019-05-08 07:40:00,2019-05-08 09:20:00,1.67,AVE,Preferente,66.55,Promo,,{},2019-04-11 21:57:13
2172,renfe,MADRID,VALENCIA,2019-05-08 06:45:00,2019-05-08 08:38:00,1.88,AVE,Turista,33.65,Promo,,{},2019-04-11 21:57:13
2173,renfe,MADRID,SEVILLA,2019-05-07 20:35:00,2019-05-07 23:15:00,2.67,AVE,Turista,53.4,Promo,,{},2019-04-11 21:57:13
2174,renfe,MADRID,VALENCIA,2019-05-08 07:40:00,2019-05-08 09:20:00,1.67,AVE,Preferente,66.55,Promo,,{},2019-04-11 21:57:13
2175,renfe,MADRID,VALENCIA,2019-05-08 11:10:00,2019-05-08 13:25:00,2.25,INTERCITY,Turista,29.9,Promo,,{},2019-04-11 21:57:13
2176,renfe,MADRID,VALENCIA,2019-05-08 09:10:00,2019-05-08 10:58:00,1.8,AVE,Turista,51.15,Promo,,{},2019-04-11 21:57:13
2177,renfe,MADRID,SEVILLA,2019-05-07 13:30:00,2019-05-07 16:05:00,2.58,ALVIA,Turista,,Promo,,{},2019-04-11 21:57:13
2178,renfe,MADRID,VALENCIA,2019-05-08 09:40:00,2019-05-08 11:24:00,1.73,AVE,Turista,39.45,Promo,,{},2019-04-11 21:57:13
2179,renfe,MADRID,SEVILLA,2019-05-07 17:00:00,2019-05-07 19:38:00,2.63,AVE,Turista,47.3,Promo,,{},2019-04-11 21:57:13
2180,renfe,MADRID,VALENCIA,2019-05-08 10:40:00,2019-05-08 12:20:00,1.67,AVE,Turista,39.45,Promo,,{},2019-04-11 21:57:13
2181,renfe,MADRID,SEVILLA,2019-05-07 06:20:00,2019-05-07 09:16:00,2.93,AV City,Turista,43.55,Promo,,{},2019-04-11 21:57:13
2182,renfe,MADRID,VALENCIA,2019-05-08 11:10:00,2019-05-08 13:25:00,2.25,INTERCITY,Turista,29.9,Promo,,{},2019-04-11 21:57:13
2183,renfe,MADRID,SEVILLA,2019-05-07 16:30:00,2019-05-07 18:51:00,2.35,AVE,Turista,47.3,Promo,,{},2019-04-11 21:57:13
2184,renfe,MADRID,VALENCIA,2019-05-08 11:55:00,2019-05-08 13:35:00,1.67,AVE,Turista,27.8,Promo,,{},2019-04-11 21:57:13
2185,renfe,MADRID,SEVILLA,2019-05-07 13:10:00,2019-05-07 20:51:00,7.68,MD-LD,Turista,,Promo,,{},2019-04-11 21:57:13
2186,renfe,MADRID,VALENCIA,2019-05-08 12:21:00,2019-05-08 19:04:00,6.72,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:57:13
2187,renfe,MADRID,SEVILLA,2019-05-07 15:00:00,2019-05-07 17:21:00,2.35,AVE,Turista,47.3,Promo,,{},2019-04-11 21:57:13
2188,renfe,MADRID,VALENCIA,2019-05-08 12:40:00,2019-05-08 14:20:00,1.67,AVE,Turista,21.95,Promo,,{},2019-04-11 21:57:13
2189,renfe,MADRID,VALENCIA,2019-05-08 15:10:00,2019-05-08 16:52:00,1.7,AVE,Turista,27.8,Promo,,{},2019-04-11 21:57:13
2190,renfe,MADRID,VALENCIA,2019-05-08 14:10:00,2019-05-08 16:03:00,1.88,AVE,Turista,33.65,Promo,,{},2019-04-11 21:57:13
2191,renfe,MADRID,SEVILLA,2019-05-07 09:00:00,2019-05-07 11:38:00,2.63,AVE,Turista,76.3,Flexible,,{},2019-04-11 21:57:13
2192,renfe,MADRID,VALENCIA,2019-05-08 15:10:00,2019-05-08 16:52:00,1.7,AVE,Turista,27.8,Promo,,{},2019-04-11 21:57:13
2193,renfe,MADRID,SEVILLA,2019-05-07 12:00:00,2019-05-07 14:32:00,2.53,AVE,Turista,53.4,Promo,,{},2019-04-11 21:57:13
2194,renfe,MADRID,VALENCIA,2019-05-08 15:30:00,2019-05-08 22:31:00,7.02,AVE-MD,Turista con enlace,,Flexible,,{},2019-04-11 21:57:13
2195,renfe,MADRID,VALENCIA,2019-05-08 18:40:00,2019-05-08 20:20:00,1.67,AVE,Turista,51.15,Promo,,{},2019-04-11 21:57:13
2196,renfe,MADRID,VALENCIA,2019-05-08 15:40:00,2019-05-08 17:22:00,1.7,AVE,Turista,45.3,Promo,,{},2019-04-11 21:57:13
2197,renfe,MADRID,VALENCIA,2019-05-08 12:40:00,2019-05-08 14:20:00,1.67,AVE,Turista,21.95,Promo,,{},2019-04-11 21:57:13
2198,renfe,MADRID,VALENCIA,2019-05-08 16:05:00,2019-05-08 22:47:00,6.7,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:57:13
2199,renfe,MADRID,VALENCIA,2019-05-08 15:40:00,2019-05-08 17:22:00,1.7,AVE,Turista,45.3,Promo,,{},2019-04-11 21:57:13
2200,renfe,MADRID,VALENCIA,2019-05-08 16:45:00,2019-05-08 18:50:00,2.08,ALVIA,Preferente,46.15,Promo,,{},2019-04-11 21:57:13
2201,renfe,MADRID,VALENCIA,2019-05-08 17:40:00,2019-05-08 19:20:00,1.67,AVE,Turista,51.15,Promo,,{},2019-04-11 21:57:13
2202,renfe,MADRID,VALENCIA,2019-05-08 16:55:00,2019-05-08 21:58:00,5.05,AVE-LD,Turista con enlace,33.65,Promo,,{},2019-04-11 21:57:13
2203,renfe,MADRID,SEVILLA,2019-05-07 08:30:00,2019-05-07 11:14:00,2.73,ALVIA,Turista,,Flexible,,{},2019-04-11 21:57:13
2204,renfe,MADRID,VALENCIA,2019-05-08 17:40:00,2019-05-08 19:20:00,1.67,AVE,Turista,51.15,Promo,,{},2019-04-11 21:57:13
2205,renfe,MADRID,SEVILLA,2019-05-07 18:35:00,2019-05-07 21:08:00,2.55,ALVIA,Turista,67.2,Flexible,,{},2019-04-11 21:57:13
2206,renfe,MADRID,VALENCIA,2019-05-08 17:48:00,2019-05-08 21:58:00,4.17,INTERCITY,Turista,17.15,Promo,,{},2019-04-11 21:57:13
2207,renfe,MADRID,VALENCIA,2019-05-08 17:48:00,2019-05-08 21:58:00,4.17,INTERCITY,Turista,17.15,Promo,,{},2019-04-11 21:57:13
2208,renfe,MADRID,VALENCIA,2019-05-08 18:40:00,2019-05-08 20:20:00,1.67,AVE,Turista,51.15,Promo,,{},2019-04-11 21:57:13
2209,renfe,MADRID,VALENCIA,2019-05-08 16:05:00,2019-05-08 22:47:00,6.7,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:57:13
2210,renfe,MADRID,VALENCIA,2019-05-08 19:40:00,2019-05-08 21:29:00,1.82,AVE,Turista,45.3,Promo,,{},2019-04-11 21:57:13
2211,renfe,MADRID,SEVILLA,2019-05-07 11:05:00,2019-05-07 13:41:00,2.6,ALVIA,Turista,,Promo,,{},2019-04-11 21:57:13
2212,renfe,MADRID,VALENCIA,2019-05-08 20:40:00,2019-05-08 22:24:00,1.73,AVE,Turista,33.65,Promo,,{},2019-04-11 21:57:13
2213,renfe,MADRID,VALENCIA,2019-05-08 19:40:00,2019-05-08 21:29:00,1.82,AVE,Turista,45.3,Promo,,{},2019-04-11 21:57:13
2214,renfe,MADRID,VALENCIA,2019-05-08 21:10:00,2019-05-08 23:03:00,1.88,AVE,Turista,27.8,Promo,,{},2019-04-11 21:57:13
2215,renfe,MADRID,SEVILLA,2019-05-07 14:00:00,2019-05-07 16:32:00,2.53,AVE,Turista,47.3,Promo,,{},2019-04-11 21:57:13
2216,renfe,MADRID,SEVILLA,2019-05-07 06:20:00,2019-05-07 09:16:00,2.93,AV City,Turista,43.55,Promo,,{},2019-04-11 21:57:13
2217,renfe,MADRID,SEVILLA,2019-05-07 21:25:00,2019-05-08 00:10:00,2.75,AV City,Turista,43.55,Promo,,{},2019-04-11 21:57:13
2218,renfe,MADRID,SEVILLA,2019-05-07 08:00:00,2019-05-07 10:32:00,2.53,AVE,Turista,76.3,Flexible,,{},2019-04-11 21:57:13
2219,renfe,MADRID,VALENCIA,2019-05-08 06:45:00,2019-05-08 08:38:00,1.88,AVE,Turista,33.65,Promo,,{},2019-04-11 21:57:13
2220,renfe,MADRID,SEVILLA,2019-05-07 08:30:00,2019-05-07 11:14:00,2.73,ALVIA,Turista,,Flexible,,{},2019-04-11 21:57:13
2221,renfe,MADRID,VALENCIA,2019-05-08 14:10:00,2019-05-08 16:03:00,1.88,AVE,Turista,33.65,Promo,,{},2019-04-11 21:57:13
2222,renfe,MADRID,SEVILLA,2019-05-07 09:00:00,2019-05-07 11:38:00,2.63,AVE,Turista,76.3,Flexible,,{},2019-04-11 21:57:13
2223,renfe,MADRID,VALENCIA,2019-05-08 20:40:00,2019-05-08 22:24:00,1.73,AVE,Turista,33.65,Promo,,{},2019-04-11 21:57:13
2224,renfe,MADRID,SEVILLA,2019-05-07 09:45:00,2019-05-07 12:27:00,2.7,INTERCITY,Turista,62.2,Flexible,,{},2019-04-11 21:57:13
2225,renfe,MADRID,VALENCIA,2019-05-08 11:55:00,2019-05-08 13:35:00,1.67,AVE,Turista,27.8,Promo,,{},2019-04-11 21:57:13
2226,renfe,MADRID,SEVILLA,2019-05-07 10:00:00,2019-05-07 12:32:00,2.53,AVE,Turista,76.3,Flexible,,{},2019-04-11 21:57:13
2227,renfe,MADRID,SEVILLA,2019-05-07 09:45:00,2019-05-07 12:27:00,2.7,INTERCITY,Turista,62.2,Flexible,,{},2019-04-11 21:57:13
2228,renfe,MADRID,SEVILLA,2019-05-07 11:00:00,2019-05-07 13:32:00,2.53,AVE,Turista,60.3,Promo,,{},2019-04-11 21:57:13
2229,renfe,MADRID,VALENCIA,2019-05-08 10:40:00,2019-05-08 12:20:00,1.67,AVE,Turista,39.45,Promo,,{},2019-04-11 21:57:13
2230,renfe,MADRID,SEVILLA,2019-05-07 11:05:00,2019-05-07 13:41:00,2.6,ALVIA,Turista,,Promo,,{},2019-04-11 21:57:13
2231,renfe,MADRID,VALENCIA,2019-05-08 16:55:00,2019-05-08 21:58:00,5.05,AVE-LD,Turista con enlace,33.65,Promo,,{},2019-04-11 21:57:13
2232,renfe,MADRID,SEVILLA,2019-05-07 12:00:00,2019-05-07 14:32:00,2.53,AVE,Turista,53.4,Promo,,{},2019-04-11 21:57:13
2233,renfe,MADRID,SEVILLA,2019-05-07 08:00:00,2019-05-07 10:32:00,2.53,AVE,Turista,76.3,Flexible,,{},2019-04-11 21:57:13
2234,renfe,MADRID,SEVILLA,2019-05-07 13:00:00,2019-05-07 15:40:00,2.67,AVE,Turista,47.3,Promo,,{},2019-04-11 21:57:13
2235,renfe,MADRID,VALENCIA,2019-05-08 15:30:00,2019-05-08 22:31:00,7.02,AVE-MD,Turista con enlace,,Flexible,,{},2019-04-11 21:57:13
2236,renfe,MADRID,SEVILLA,2019-05-07 13:10:00,2019-05-07 20:51:00,7.68,MD-LD,Turista,,Promo,,{},2019-04-11 21:57:13
2237,renfe,MADRID,SEVILLA,2019-05-07 13:00:00,2019-05-07 15:40:00,2.67,AVE,Turista,47.3,Promo,,{},2019-04-11 21:57:13
2238,renfe,MADRID,SEVILLA,2019-05-07 13:30:00,2019-05-07 16:05:00,2.58,ALVIA,Turista,,Promo,,{},2019-04-11 21:57:13
2239,renfe,MADRID,VALENCIA,2019-05-08 21:10:00,2019-05-08 23:03:00,1.88,AVE,Turista,27.8,Promo,,{},2019-04-11 21:57:13
2240,renfe,MADRID,SEVILLA,2019-05-07 14:00:00,2019-05-07 16:32:00,2.53,AVE,Turista,47.3,Promo,,{},2019-04-11 21:57:13
2241,renfe,MADRID,SEVILLA,2019-05-07 15:00:00,2019-05-07 17:21:00,2.35,AVE,Turista,47.3,Promo,,{},2019-04-11 21:57:13
2242,renfe,MADRID,SEVILLA,2019-05-07 16:00:00,2019-05-07 18:30:00,2.5,AVE,Preferente,69.4,Promo,,{},2019-04-11 21:57:13
2243,renfe,MADRID,SEVILLA,2019-05-07 16:30:00,2019-05-07 18:51:00,2.35,AVE,Turista,47.3,Promo,,{},2019-04-11 21:57:13
2244,renfe,MADRID,SEVILLA,2019-05-07 17:00:00,2019-05-07 19:38:00,2.63,AVE,Turista,47.3,Promo,,{},2019-04-11 21:57:13
2245,renfe,MADRID,SEVILLA,2019-05-07 18:00:00,2019-05-07 20:32:00,2.53,AVE,Turista,60.3,Promo,,{},2019-04-11 21:57:13
2246,renfe,MADRID,SEVILLA,2019-05-07 18:35:00,2019-05-07 21:08:00,2.55,ALVIA,Turista,67.2,Flexible,,{},2019-04-11 21:57:13
2247,renfe,MADRID,SEVILLA,2019-05-07 19:00:00,2019-05-07 21:38:00,2.63,AVE,Preferente,69.4,Promo,,{},2019-04-11 21:57:13
2248,renfe,MADRID,SEVILLA,2019-05-07 20:35:00,2019-05-07 23:15:00,2.67,AVE,Turista,53.4,Promo,,{},2019-04-11 21:57:13
2249,renfe,MADRID,SEVILLA,2019-05-07 21:25:00,2019-05-08 00:10:00,2.75,AV City,Turista,43.55,Promo,,{},2019-04-11 21:57:13
2250,renfe,MADRID,VALENCIA,2019-05-08 09:10:00,2019-05-08 10:58:00,1.8,AVE,Turista,51.15,Promo,,{},2019-04-11 21:57:13
2251,renfe,MADRID,SEVILLA,2019-05-07 19:00:00,2019-05-07 21:38:00,2.63,AVE,Preferente,69.4,Promo,,{},2019-04-11 21:57:13
2252,renfe,MADRID,VALENCIA,2019-05-08 06:08:00,2019-05-08 12:55:00,6.78,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:57:13
2253,renfe,MADRID,VALENCIA,2019-05-08 12:21:00,2019-05-08 19:04:00,6.72,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:57:13
2254,renfe,MADRID,SEVILLA,2019-05-07 18:00:00,2019-05-07 20:32:00,2.53,AVE,Turista,60.3,Promo,,{},2019-04-11 21:57:13
2255,renfe,MADRID,SEVILLA,2019-05-07 11:00:00,2019-05-07 13:32:00,2.53,AVE,Turista,60.3,Promo,,{},2019-04-11 21:57:13
2256,renfe,MADRID,SEVILLA,2019-05-07 16:00:00,2019-05-07 18:30:00,2.5,AVE,Preferente,69.4,Promo,,{},2019-04-11 21:57:13
2257,renfe,MADRID,VALENCIA,2019-05-08 09:40:00,2019-05-08 11:24:00,1.73,AVE,Turista,39.45,Promo,,{},2019-04-11 21:57:13
2258,renfe,MADRID,VALENCIA,2019-05-08 16:45:00,2019-05-08 18:50:00,2.08,ALVIA,Preferente,46.15,Promo,,{},2019-04-11 21:57:13
2259,renfe,MADRID,VALENCIA,2019-05-16 18:40:00,2019-05-16 20:20:00,1.67,AVE,Turista,57.75,Promo,,{},2019-04-11 21:57:29
